,YEAR,MONTH,ORIGIN_AIRPORT_ID,count,Description,IATA,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
2890,2021,9,14057,3733,"Portland, OR: Portland International",PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2891,2021,9,14100,4301,"Philadelphia, PA: Philadelphia International",PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2892,2021,9,14107,11051,"Phoenix, AZ: Phoenix Sky Harbor International",PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
2893,2021,9,14122,1656,"Pittsburgh, PA: Pittsburgh International",PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2894,2021,9,14492,2649,"Raleigh/Durham, NC: Raleigh-Durham International",RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2895,2021,9,14570,1149,"Reno, NV: Reno/Tahoe International",RNO,Reno Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
2896,2021,9,14635,2211,"Fort Myers, FL: Southwest Florida International",RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2897,2021,9,14679,5240,"San Diego, CA: San Diego International",SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2898,2021,9,14683,2410,"San Antonio, TX: San Antonio International",SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2899,2021,9,14747,10867,"Seattle, WA: Seattle/Tacoma International",SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2900,2021,9,14771,6235,"San Francisco, CA: San Francisco International",SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2901,2021,9,14831,2888,"San Jose, CA: Norman Y. Mineta San Jose International",SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2902,2021,9,14843,2216,"San Juan, PR: Luis Munoz Marin International",SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2903,2021,9,14869,6249,"Salt Lake City, UT: Salt Lake City International",SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2904,2021,9,14893,3360,"Sacramento, CA: Sacramento International",SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2905,2021,9,14908,3292,"Santa Ana, CA: John Wayne Airport-Orange County",SNA,John Wayne  Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
2906,2021,9,15016,3581,"St. Louis, MO: St Louis Lambert International",STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
2907,2021,9,15304,5121,"Tampa, FL: Tampa International",TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2908,2021,10,10140,1270,"Albuquerque, NM: Albuquerque International Sunport",ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
2909,2021,10,10299,1336,"Anchorage, AK: Ted Stevens Anchorage International",ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
2910,2021,10,10397,22349,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2911,2021,10,10423,5724,"Austin, TX: Austin - Bergstrom International",AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2913,2021,10,10529,1558,"Hartford, CT: Bradley International",BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
2914,2021,10,10693,5812,"Nashville, TN: Nashville International",BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2915,2021,10,10721,7575,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2916,2021,10,10792,1044,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
2917,2021,10,10800,2078,"Burbank, CA: Bob Hope",BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2918,2021,10,10821,6941,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2919,2021,10,10994,1254,"Charleston, SC: Charleston AFB/International",CHS,Charleston AFB International,Charleston,SC,USA,32.89864639,-80.04050583
2920,2021,10,11042,2215,"Cleveland, OH: Cleveland-Hopkins International",CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
2921,2021,10,11057,10287,"Charlotte, NC: Charlotte Douglas International",CLT,Charlotte Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2922,2021,10,11066,1593,"Columbus, OH: John Glenn Columbus International",CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2923,2021,10,11193,1651,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2924,2021,10,11259,5766,"Dallas, TX: Dallas Love Field",DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2925,2021,10,11278,4055,"Washington, DC: Ronald Reagan Washington National",DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
2926,2021,10,11292,17124,"Denver, CO: Denver International",DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2927,2021,10,11298,15113,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2928,2021,10,11433,5685,"Detroit, MI: Detroit Metro Wayne County",DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2929,2021,10,11618,7268,"Newark, NJ: Newark Liberty International",EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2930,2021,10,11697,7137,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
2932,2021,10,12173,4375,"Honolulu, HI: Daniel K Inouye International",HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
2933,2021,10,12191,4222,"Houston, TX: William P Hobby",HOU,William P X,Houston,TX,USA,29.64541861,-95.27888889
2934,2021,10,12264,2971,"Washington, DC: Washington Dulles International",IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
2935,2021,10,12266,7163,"Houston, TX: George Bush Intercontinental/Houston",IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2936,2021,10,12339,1956,"Indianapolis, IN: Indianapolis International",IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
2937,2021,10,12451,1569,"Jacksonville, FL: Jacksonville International",JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
2938,2021,10,12478,6094,"New York, NY: John F. Kennedy International",JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2939,2021,10,12758,1360,"Kona, HI: Ellison Onizuka Kona International at Keahole",KOA,Kona International At Keahole,Kailua Kona,HI,USA,19.73876583,-156.0456314
2940,2021,10,12889,13935,"Las Vegas, NV: McCarran International",LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
2941,2021,10,12892,12198,"Los Angeles, CA: Los Angeles International",LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
2942,2021,10,12953,5018,"New York, NY: LaGuardia",LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2943,2021,10,12982,1250,"Lihue, HI: Lihue Airport",LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
2944,2021,10,13198,2679,"Kansas City, MO: Kansas City International",MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2945,2021,10,13204,11686,"Orlando, FL: Orlando International",MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2946,2021,10,13232,5847,"Chicago, IL: Chicago Midway International",MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2947,2021,10,13244,1029,"Memphis, TN: Memphis International",MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2948,2021,10,13303,6859,"Miami, FL: Miami International",MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
2949,2021,10,13342,1512,"Milwaukee, WI: General Mitchell International",MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
2950,2021,10,13487,6100,"Minneapolis, MN: Minneapolis-St Paul International",MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2951,2021,10,13495,3240,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2952,2021,10,13577,1154,"Myrtle Beach, SC: Myrtle Beach International",MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2953,2021,10,13796,3289,"Oakland, CA: Metropolitan Oakland International",OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2954,2021,10,13830,2482,"Kahului, HI: Kahului Airport",OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2955,2021,10,13871,1188,"Omaha, NE: Eppley Airfield",OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2956,2021,10,13891,1658,"Ontario, CA: Ontario International",ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2957,2021,10,13930,13447,"Chicago, IL: Chicago O'Hare International",ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2958,2021,10,14027,1597,"West Palm Beach/Palm Beach, FL: Palm Beach International",PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2959,2021,10,14057,3754,"Portland, OR: Portland International",PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2960,2021,10,14100,4584,"Philadelphia, PA: Philadelphia International",PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2961,2021,10,14107,11572,"Phoenix, AZ: Phoenix Sky Harbor International",PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
2962,2021,10,14122,1885,"Pittsburgh, PA: Pittsburgh International",PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2963,2021,10,14492,2887,"Raleigh/Durham, NC: Raleigh-Durham International",RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2964,2021,10,14570,1118,"Reno, NV: Reno/Tahoe International",RNO,Reno Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
2965,2021,10,14635,2610,"Fort Myers, FL: Southwest Florida International",RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2966,2021,10,14679,5412,"San Diego, CA: San Diego International",SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2967,2021,10,14683,2547,"San Antonio, TX: San Antonio International",SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2968,2021,10,14747,10951,"Seattle, WA: Seattle/Tacoma International",SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2969,2021,10,14771,6881,"San Francisco, CA: San Francisco International",SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2970,2021,10,14831,3078,"San Jose, CA: Norman Y. Mineta San Jose International",SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2971,2021,10,14843,2277,"San Juan, PR: Luis Munoz Marin International",SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2972,2021,10,14869,6318,"Salt Lake City, UT: Salt Lake City International",SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2973,2021,10,14893,3567,"Sacramento, CA: Sacramento International",SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2974,2021,10,14908,3393,"Santa Ana, CA: John Wayne Airport-Orange County",SNA,John Wayne  Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
2975,2021,10,15016,3744,"St. Louis, MO: St Louis Lambert International",STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
2976,2021,10,15304,5658,"Tampa, FL: Tampa International",TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2977,2021,11,10140,1061,"Albuquerque, NM: Albuquerque International Sunport",ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
2978,2021,11,10299,1182,"Anchorage, AK: Ted Stevens Anchorage International",ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
2979,2021,11,10397,22232,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2980,2021,11,10423,5816,"Austin, TX: Austin - Bergstrom International",AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2982,2021,11,10529,1361,"Hartford, CT: Bradley International",BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
2983,2021,11,10693,5445,"Nashville, TN: Nashville International",BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2984,2021,11,10721,8129,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2985,2021,11,10792,1047,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
2986,2021,11,10800,2058,"Burbank, CA: Bob Hope",BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2987,2021,11,10821,6446,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2988,2021,11,10994,1138,"Charleston, SC: Charleston AFB/International",CHS,Charleston AFB International,Charleston,SC,USA,32.89864639,-80.04050583
2989,2021,11,11042,2286,"Cleveland, OH: Cleveland-Hopkins International",CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
2990,2021,11,11057,9337,"Charlotte, NC: Charlotte Douglas International",CLT,Charlotte Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2991,2021,11,11066,1489,"Columbus, OH: John Glenn Columbus International",CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2992,2021,11,11193,1519,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2993,2021,11,11259,5315,"Dallas, TX: Dallas Love Field",DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2994,2021,11,11278,5088,"Washington, DC: Ronald Reagan Washington National",DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
2995,2021,11,11292,15932,"Denver, CO: Denver International",DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2996,2021,11,11298,14179,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2997,2021,11,11433,5860,"Detroit, MI: Detroit Metro Wayne County",DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2998,2021,11,11618,8067,"Newark, NJ: Newark Liberty International",EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2999,2021,11,11697,7028,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
3001,2021,11,12173,4281,"Honolulu, HI: Daniel K Inouye International",HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
3002,2021,11,12191,3900,"Houston, TX: William P Hobby",HOU,William P X,Houston,TX,USA,29.64541861,-95.27888889
3003,2021,11,12264,2753,"Washington, DC: Washington Dulles International",IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
3004,2021,11,12266,7113,"Houston, TX: George Bush Intercontinental/Houston",IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
3005,2021,11,12339,1875,"Indianapolis, IN: Indianapolis International",IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
3006,2021,11,12451,1453,"Jacksonville, FL: Jacksonville International",JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
3007,2021,11,12478,7084,"New York, NY: John F. Kennedy International",JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
3008,2021,11,12758,1329,"Kona, HI: Ellison Onizuka Kona International at Keahole",KOA,Kona International At Keahole,Kailua Kona,HI,USA,19.73876583,-156.0456314
3009,2021,11,12889,12630,"Las Vegas, NV: McCarran International",LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
3010,2021,11,12892,11798,"Los Angeles, CA: Los Angeles International",LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
3011,2021,11,12953,6840,"New York, NY: LaGuardia",LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
3012,2021,11,12954,1078,"Long Beach, CA: Long Beach Airport",LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
3013,2021,11,12982,1226,"Lihue, HI: Lihue Airport",LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
3014,2021,11,13198,2429,"Kansas City, MO: Kansas City International",MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
3015,2021,11,13204,11816,"Orlando, FL: Orlando International",MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
3016,2021,11,13232,5091,"Chicago, IL: Chicago Midway International",MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
3017,2021,11,13244,1020,"Memphis, TN: Memphis International",MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
3018,2021,11,13303,8109,"Miami, FL: Miami International",MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
3019,2021,11,13342,1428,"Milwaukee, WI: General Mitchell International",MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
3020,2021,11,13487,5919,"Minneapolis, MN: Minneapolis-St Paul International",MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
3021,2021,11,13495,3382,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
3022,2021,11,13796,3039,"Oakland, CA: Metropolitan Oakland International",OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
3023,2021,11,13830,2435,"Kahului, HI: Kahului Airport",OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
3024,2021,11,13871,1083,"Omaha, NE: Eppley Airfield",OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
3025,2021,11,13891,1525,"Ontario, CA: Ontario International",ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
3026,2021,11,13930,11785,"Chicago, IL: Chicago O'Hare International",ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
3027,2021,11,14027,2090,"West Palm Beach/Palm Beach, FL: Palm Beach International",PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
